glm,lda,qda,bs,forest,svm,nb,NA.,data,ncases,npreds
0.002,0.002,0.001,1.119,0.216,0.161,0.001,NA,1,1174,7
0.003,0.002,0.002,1.169,0.218,0.16,0.001,NA,1,1174,7
0.003,0.002,0.002,1.233,0.219,0.169,0.002,NA,1,1174,7
0.003,0.002,0.002,0.992,0.216,0.166,0.002,NA,1,1174,7
0.003,0.001,0.002,1.207,0.218,0.164,0.001,NA,1,1174,7
0.003,0.002,0.001,1.028,0.231,0.16,0.002,NA,1,1174,7
0.003,0.002,0.002,1.185,0.217,0.16,0.001,NA,1,1174,7
0.003,0.002,0.002,1,0.22,0.166,0.001,NA,1,1174,7
0.003,0.002,0.002,1.125,0.215,0.163,0.001,NA,1,1174,7
0.003,0.002,0.002,1.094,0.215,0.167,0.002,NA,1,1174,7
0.003,0.002,0.001,1.229,0.214,0.165,0.002,NA,1,1174,7
0.002,0.002,0.001,1.026,0.218,0.164,0.001,NA,1,1174,7
0.003,0.002,0.002,1.035,0.215,0.162,0.001,NA,1,1174,7
0.004,0.002,0.002,1.143,0.215,0.165,0.001,NA,1,1174,7
0.003,0.002,0.002,1.026,0.212,0.161,0.001,NA,1,1174,7
0.003,0.002,0.001,1.107,0.217,0.164,0.001,NA,1,1174,7
0.003,0.003,0.001,1.292,0.22,0.169,0.001,NA,1,1174,7
0.003,0.002,0.002,1.005,0.212,0.163,0.001,NA,1,1174,7
0.003,0.002,0.002,0.985,0.213,0.164,0.001,NA,1,1174,7
0.003,0.002,0.002,1.236,0.215,0.165,0.001,NA,1,1174,7
0.003,0.001,0.002,0.288,0.062,0.016,0.001,NA,2,699,8
0.003,0.002,0.001,0.272,0.062,0.016,0.001,NA,2,699,8
0.003,0.001,0.001,0.326,0.068,0.02,0.001,NA,2,699,8
0.002,0.002,0.001,0.255,0.062,0.018,0.002,NA,2,699,8
0.003,0.001,0.001,0.34,0.067,0.016,0.001,NA,2,699,8
0.003,0.001,0.002,0.322,0.068,0.019,0.001,NA,2,699,8
0.003,0.001,0.001,0.277,0.063,0.017,0.001,NA,2,699,8
0.003,0.002,0.002,0.292,0.063,0.016,0.001,NA,2,699,8
0.003,0.001,0.001,0.312,0.07,0.018,0.001,NA,2,699,8
0.003,0.001,0.001,0.311,0.068,0.019,0.001,NA,2,699,8
0.003,0.002,0.002,0.251,0.067,0.018,0.002,NA,2,699,8
0.003,0.002,0.002,0.298,0.083,0.018,0.001,NA,2,699,8
0.003,0.001,0.001,0.341,0.065,0.015,0.002,NA,2,699,8
0.002,0.001,0.001,0.33,0.068,0.017,0.002,NA,2,699,8
0.004,0.002,0.002,0.275,0.064,0.017,0.001,NA,2,699,8
0.003,0.001,0.002,0.251,0.062,0.017,0.019,NA,2,699,8
0.002,0.001,0.001,0.272,0.066,0.018,0.001,NA,2,699,8
0.004,0.002,0.002,0.296,0.065,0.017,0.001,NA,2,699,8
0.003,0.002,0.002,0.32,0.065,0.019,0.001,NA,2,699,8
0.003,0.001,0.001,0.261,0.064,0.016,0.002,NA,2,699,8
0.023,0.005,0.005,1.694,1.055,1.29,0.003,NA,3,10000,3
0.018,0.004,0.006,1.685,0.872,1.26,0.003,NA,3,10000,3
0.019,0.004,0.005,1.767,0.872,1.233,0.003,NA,3,10000,3
0.019,0.005,0.005,1.646,0.876,1.162,0.003,NA,3,10000,3
0.019,0.004,0.004,1.557,0.889,1.243,0.003,NA,3,10000,3
0.019,0.004,0.004,1.752,0.875,1.347,0.003,NA,3,10000,3
0.019,0.005,0.004,1.717,0.876,1.325,0.003,NA,3,10000,3
0.018,0.004,0.004,1.662,0.88,1.291,0.003,NA,3,10000,3
0.018,0.004,0.005,1.806,0.843,1.291,0.003,NA,3,10000,3
0.018,0.004,0.003,1.613,0.882,1.226,0.003,NA,3,10000,3
0.018,0.004,0.005,1.676,0.825,1.228,0.003,NA,3,10000,3
0.018,0.004,0.004,1.727,0.836,1.215,0.003,NA,3,10000,3
0.019,0.004,0.004,1.415,0.921,1.269,0.003,NA,3,10000,3
0.018,0.005,0.004,1.389,0.951,1.244,0.003,NA,3,10000,3
0.018,0.004,0.005,1.436,0.933,1.278,0.003,NA,3,10000,3
0.018,0.004,0.005,1.465,1.006,1.284,0.003,NA,3,10000,3
0.018,0.004,0.004,1.391,0.972,1.299,0.004,NA,3,10000,3
0.019,0.004,0.005,1.507,0.935,1.294,0.004,NA,3,10000,3
0.019,0.004,0.004,1.477,0.935,1.217,0.003,NA,3,10000,3
0.02,0.004,0.004,1.611,0.968,1.352,0.003,NA,3,10000,3
0.003,0.002,0.001,0.726,0.13,0.057,0.001,NA,4,768,8
0.003,0.002,0.001,0.694,0.132,0.058,0.001,NA,4,768,8
0.002,0.002,0.002,0.666,0.126,0.056,0.001,NA,4,768,8
0.002,0.002,0.001,0.709,0.127,0.056,0.002,NA,4,768,8
0.002,0.002,0.001,0.791,0.128,0.058,0.001,NA,4,768,8
0.002,0.002,0.001,0.703,0.128,0.055,0.002,NA,4,768,8
0.003,0.002,0.001,0.745,0.125,0.054,0.001,NA,4,768,8
0.002,0.001,0.002,0.676,0.127,0.053,0.002,NA,4,768,8
0.003,0.001,0.001,0.754,0.124,0.055,0.002,NA,4,768,8
0.003,0.002,0.002,0.794,0.13,0.058,0.001,NA,4,768,8
0.002,0.002,0.001,0.799,0.127,0.06,0.001,NA,4,768,8
0.003,0.002,0.002,0.737,0.127,0.054,0.001,NA,4,768,8
0.002,0.002,0.002,0.709,0.124,0.053,0.001,NA,4,768,8
0.003,0.002,0.002,0.797,0.125,0.054,0.001,NA,4,768,8
0.002,0.001,0.003,0.771,0.127,0.056,0.001,NA,4,768,8
0.003,0.002,0.002,0.932,0.126,0.057,0.001,NA,4,768,8
0.003,0.001,0.002,0.712,0.129,0.055,0.001,NA,4,768,8
0.003,0.002,0.002,0.651,0.125,0.054,0.001,NA,4,768,8
0.002,0.002,0.001,0.736,0.128,0.058,0.001,NA,4,768,8
0.002,0.001,0.001,0.65,0.128,0.056,0.001,NA,4,768,8
0.004,0.003,0.002,0.356,0.123,0.019,0.002,NA,5,520,16
0.003,0.002,0.002,0.311,0.102,0.02,0.002,NA,5,520,16
0.004,0.002,0.002,0.319,0.101,0.019,0.002,NA,5,520,16
0.003,0.002,0.002,0.29,0.1,0.021,0.002,NA,5,520,16
0.004,0.003,0.002,0.339,0.099,0.021,0.002,NA,5,520,16
0.024,0.002,0.002,0.3,0.101,0.021,0.002,NA,5,520,16
0.004,0.002,0.002,0.314,0.101,0.019,0.002,NA,5,520,16
0.004,0.002,0.002,0.302,0.097,0.018,0.002,NA,5,520,16
0.003,0.002,0.002,0.303,0.099,0.021,0.002,NA,5,520,16
0.004,0.002,0.003,0.314,0.101,0.02,0.002,NA,5,520,16
0.003,0.002,0.002,0.315,0.102,0.019,0.002,NA,5,520,16
0.004,0.002,0.003,0.263,0.099,0.02,0.003,NA,5,520,16
0.003,0.003,0.002,0.313,0.099,0.019,0.003,NA,5,520,16
0.004,0.002,0.002,0.303,0.098,0.019,0.002,NA,5,520,16
0.003,0.003,0.002,0.292,0.099,0.019,0.003,NA,5,520,16
0.004,0.002,0.002,0.274,0.1,0.021,0.002,NA,5,520,16
0.004,0.002,0.002,0.308,0.1,0.02,0.003,NA,5,520,16
0.003,0.002,0.002,0.332,0.101,0.022,0.002,NA,5,520,16
0.004,0.003,0.002,0.338,0.102,0.019,0.002,NA,5,520,16
0.004,0.002,0.002,0.278,0.099,0.019,0.002,NA,5,520,16
0.003,0.002,0.002,0.868,0.14,0.052,0.002,NA,6,686,11
0.003,0.002,0.002,0.873,0.143,0.052,0.002,NA,6,686,11
0.003,0.002,0.001,0.899,0.14,0.052,0.002,NA,6,686,11
0.003,0.002,0.002,0.882,0.139,0.048,0.002,NA,6,686,11
0.002,0.026,0.002,1.046,0.144,0.05,0.002,NA,6,686,11
0.002,0.002,0.002,0.923,0.138,0.051,0.002,NA,6,686,11
0.003,0.002,0.002,1.073,0.14,0.051,0.002,NA,6,686,11
0.003,0.002,0.001,1.006,0.148,0.062,0.002,NA,6,686,11
0.003,0.002,0.002,1.023,0.141,0.052,0.002,NA,6,686,11
0.002,0.002,0.002,0.991,0.146,0.052,0.002,NA,6,686,11
0.002,0.002,0.002,0.981,0.139,0.051,0.002,NA,6,686,11
0.003,0.002,0.002,0.899,0.142,0.053,0.002,NA,6,686,11
0.003,0.002,0.001,0.788,0.137,0.05,0.002,NA,6,686,11
0.003,0.002,0.002,0.822,0.141,0.051,0.002,NA,6,686,11
0.003,0.002,0.002,0.952,0.143,0.052,0.002,NA,6,686,11
0.003,0.002,0.001,0.795,0.142,0.052,0.002,NA,6,686,11
0.002,0.03,0.002,0.874,0.142,0.052,0.002,NA,6,686,11
0.003,0.002,0.002,0.849,0.141,0.052,0.002,NA,6,686,11
0.002,0.002,0.002,0.962,0.143,0.052,0.002,NA,6,686,11
0.002,0.002,0.002,0.876,0.142,0.052,0.002,NA,6,686,11
0.005,0.003,0.003,0.823,0.145,0.079,0.002,NA,7,918,11
0.004,0.003,0.003,1.064,0.146,0.081,0.002,NA,7,918,11
0.005,0.003,0.003,0.902,0.144,0.087,0.002,NA,7,918,11
0.004,0.003,0.002,0.906,0.148,0.084,0.002,NA,7,918,11
0.004,0.002,0.021,0.868,0.145,0.079,0.002,NA,7,918,11
0.004,0.003,0.011,1.046,0.148,0.085,0.002,NA,7,918,11
0.003,0.002,0.002,0.73,0.14,0.083,0.002,NA,7,918,11
0.004,0.003,0.002,0.748,0.144,0.087,0.002,NA,7,918,11
0.004,0.003,0.003,0.762,0.143,0.082,0.002,NA,7,918,11
0.003,0.002,0.002,0.84,0.146,0.085,0.002,NA,7,918,11
0.004,0.003,0.003,1.011,0.144,0.083,0.002,NA,7,918,11
0.004,0.003,0.002,0.72,0.142,0.078,0.002,NA,7,918,11
0.004,0.002,0.002,0.715,0.142,0.081,0.002,NA,7,918,11
0.004,0.003,0.002,0.704,0.144,0.082,0.002,NA,7,918,11
0.004,0.003,0.002,0.774,0.148,0.086,0.002,NA,7,918,11
0.005,0.003,0.002,0.73,0.144,0.085,0.002,NA,7,918,11
0.004,0.002,0.002,0.782,0.148,0.088,0.002,NA,7,918,11
0.003,0.002,0.002,0.846,0.145,0.083,0.002,NA,7,918,11
0.004,0.003,0.002,0.823,0.145,0.084,0.002,NA,7,918,11
0.004,0.003,0.002,0.721,0.145,0.082,0.002,NA,7,918,11
0.002,0.001,0.001,0.384,0.061,0.011,0.002,NA,8,303,13
0.002,0.002,0.001,0.413,0.06,0.015,0.003,NA,8,303,13
0.002,0.002,0.001,0.327,0.061,0.012,0.002,NA,8,303,13
0.002,0.002,0.002,0.326,0.06,0.011,0.002,NA,8,303,13
0.002,0.001,0.002,0.327,0.06,0.012,0.002,NA,8,303,13
0.002,0.002,0.002,0.367,0.064,0.013,0.002,NA,8,303,13
0.002,0.002,0.001,0.373,0.061,0.012,0.002,NA,8,303,13
0.003,0.002,0.001,0.324,0.058,0.011,0.002,NA,8,303,13
0.002,0.002,0.002,0.345,0.06,0.011,0.001,NA,8,303,13
0.002,0.002,0.001,0.402,0.059,0.012,0.002,NA,8,303,13
0.002,0.002,0.002,0.382,0.058,0.012,0.002,NA,8,303,13
0.002,0.002,0.001,0.387,0.06,0.011,0.002,NA,8,303,13
0.002,0.001,0.001,0.399,0.065,0.012,0.002,NA,8,303,13
0.002,0.002,0.001,0.344,0.059,0.011,0.001,NA,8,303,13
0.002,0.002,0.001,0.381,0.058,0.011,0.002,NA,8,303,13
0.002,0.002,0.002,0.391,0.062,0.011,0.002,NA,8,303,13
0.002,0.002,0.002,0.411,0.063,0.012,0.002,NA,8,303,13
0.002,0.002,0.001,0.377,0.059,0.013,0.002,NA,8,303,13
0.003,0.002,0.002,0.338,0.086,0.012,0.002,NA,8,303,13
0.002,0.002,0.001,0.346,0.065,0.012,0.002,NA,8,303,13
0.002,0.002,0.001,0.304,0.051,0.011,0.003,NA,9,299,12
0.002,0.002,0.001,0.305,0.05,0.01,0.001,NA,9,299,12
0.002,0.001,0.001,0.325,0.053,0.011,0.002,NA,9,299,12
0.002,0.002,0.001,0.325,0.053,0.012,0.001,NA,9,299,12
0.002,0.001,0.001,0.255,0.049,0.01,0.002,NA,9,299,12
0.002,0.002,0.002,0.337,0.053,0.011,0.002,NA,9,299,12
0.002,0.002,0.001,0.276,0.054,0.011,0.001,NA,9,299,12
0.002,0.002,0.001,0.285,0.051,0.011,0.002,NA,9,299,12
0.002,0.002,0.002,0.367,0.058,0.012,0.002,NA,9,299,12
0.002,0.002,0.002,0.313,0.082,0.013,0.002,NA,9,299,12
0.002,0.002,0.002,0.323,0.056,0.013,0.002,NA,9,299,12
0.002,0.001,0.001,0.284,0.056,0.011,0.002,NA,9,299,12
0.002,0.002,0.002,0.29,0.061,0.011,0.002,NA,9,299,12
0.003,0.002,0.002,0.304,0.052,0.012,0.001,NA,9,299,12
0.002,0.001,0.002,0.33,0.055,0.012,0.002,NA,9,299,12
0.002,0.002,0.001,0.283,0.052,0.011,0.001,NA,9,299,12
0.002,0.002,0.001,0.349,0.052,0.011,0.001,NA,9,299,12
0.002,0.002,0.002,0.33,0.051,0.011,0.001,NA,9,299,12
0.002,0.001,0.001,0.315,0.051,0.01,0.001,NA,9,299,12
0.002,0.002,0.002,0.352,0.051,0.011,0.001,NA,9,299,12
0.003,0.002,0.002,0.764,0.108,0.046,0.002,NA,10,579,10
0.003,0.002,0.002,0.722,0.106,0.045,0.001,NA,10,579,10
0.003,0.002,0.002,0.72,0.103,0.047,0.002,NA,10,579,10
0.003,0.002,0.002,0.696,0.107,0.044,0.002,NA,10,579,10
0.003,0.002,0.001,0.895,0.107,0.046,0.001,NA,10,579,10
0.003,0.002,0.002,0.608,0.105,0.043,0.001,NA,10,579,10
0.003,0.002,0.002,0.588,0.104,0.043,0.001,NA,10,579,10
0.003,0.002,0.001,0.634,0.105,0.044,0.002,NA,10,579,10
0.003,0.002,0.002,0.626,0.106,0.045,0.001,NA,10,579,10
0.003,0.002,0.001,0.63,0.103,0.043,0.002,NA,10,579,10
0.003,0.002,0.001,0.65,0.104,0.044,0.002,NA,10,579,10
0.003,0.002,0.001,0.631,0.105,0.043,0.002,NA,10,579,10
0.004,0.002,0.001,0.62,0.103,0.042,0.001,NA,10,579,10
0.003,0.002,0.002,0.664,0.106,0.044,0.001,NA,10,579,10
0.003,0.002,0.002,0.614,0.101,0.043,0.002,NA,10,579,10
0.003,0.002,0.002,0.639,0.107,0.047,0.002,NA,10,579,10
0.003,0.002,0.001,0.65,0.106,0.045,0.001,NA,10,579,10
0.003,0.002,0.001,0.714,0.105,0.046,0.001,NA,10,579,10
0.003,0.002,0.002,0.609,0.111,0.046,0.002,NA,10,579,10
0.003,0.002,0.001,0.641,0.105,0.045,0.001,NA,10,579,10
0.003,0.002,0.002,0.462,0.071,0.025,0.001,NA,11,480,9
0.002,0.002,0.002,0.482,0.073,0.029,0.001,NA,11,480,9
0.003,0.002,0.002,0.462,0.071,0.026,0.001,NA,11,480,9
0.002,0.002,0.002,0.476,0.073,0.028,0.001,NA,11,480,9
0.002,0.002,0.001,0.504,0.071,0.028,0.001,NA,11,480,9
0.002,0.002,0.001,0.532,0.07,0.028,0.002,NA,11,480,9
0.002,0.002,0.001,0.489,0.1,0.028,0.001,NA,11,480,9
0.002,0.002,0.002,0.507,0.07,0.076,0.002,NA,11,480,9
0.002,0.002,0.002,0.475,0.072,0.027,0.002,NA,11,480,9
0.002,0.002,0.002,0.472,0.07,0.027,0.001,NA,11,480,9
0.002,0.002,0.001,0.474,0.073,0.029,0.002,NA,11,480,9
0.002,0.003,0.001,0.569,0.07,0.027,0.002,NA,11,480,9
0.002,0.002,0.001,0.507,0.072,0.031,0.001,NA,11,480,9
0.002,0.002,0.002,0.47,0.069,0.026,0.001,NA,11,480,9
0.002,0.002,0.001,0.515,0.072,0.027,0.001,NA,11,480,9
0.003,0.002,0.002,0.472,0.072,0.029,0.001,NA,11,480,9
0.002,0.002,0.002,0.482,0.07,0.026,0.001,NA,11,480,9
0.002,0.002,0.001,0.507,0.072,0.062,0.002,NA,11,480,9
0.002,0.002,0.002,0.463,0.07,0.028,0.001,NA,11,480,9
0.002,0.002,0.002,0.55,0.073,0.028,0.001,NA,11,480,9
0.009,0.006,0.005,2.81,0.458,0.435,0.002,NA,12,2201,14
0.009,0.005,0.005,2.532,0.487,0.48,0.003,NA,12,2201,14
0.009,0.005,0.006,2.362,0.498,0.468,0.003,NA,12,2201,14
0.009,0.005,0.006,2.647,0.464,0.458,0.003,NA,12,2201,14
0.008,0.005,0.004,2.482,0.501,0.472,0.003,NA,12,2201,14
0.008,0.006,0.004,2.498,0.502,0.453,0.003,NA,12,2201,14
0.008,0.006,0.004,2.747,0.466,0.464,0.003,NA,12,2201,14
0.008,0.007,0.004,2.415,0.497,0.473,0.003,NA,12,2201,14
0.038,0.005,0.004,2.667,0.498,0.447,0.004,NA,12,2201,14
0.008,0.005,0.005,2.636,0.463,0.45,0.003,NA,12,2201,14
0.008,0.006,0.004,2.355,0.694,0.447,0.002,NA,12,2201,14
0.008,0.005,0.004,2.318,0.502,0.535,0.004,NA,12,2201,14
0.009,0.005,0.005,2.401,0.532,0.455,0.003,NA,12,2201,14
0.008,0.006,0.004,2.607,0.462,0.445,0.003,NA,12,2201,14
0.008,0.006,0.005,2.295,0.497,0.455,0.002,NA,12,2201,14
0.008,0.006,0.007,2.675,0.468,0.452,0.002,NA,12,2201,14
0.008,0.006,0.005,2.583,0.467,0.482,0.004,NA,12,2201,14
0.009,0.005,0.006,2.604,0.497,0.448,0.003,NA,12,2201,14
0.009,0.007,0.005,2.814,0.471,0.471,0.003,NA,12,2201,14
0.009,0.006,0.005,2.322,0.496,0.454,0.003,NA,12,2201,14
0.168,0.053,0.015,8.915,2.613,0.517,0.013,NA,13,18185,11
0.156,0.023,0.029,6.624,2.636,0.52,0.011,NA,13,18185,11
0.148,0.017,0.018,6.726,2.46,0.497,0.012,NA,13,18185,11
0.146,0.021,0.016,6.868,2.511,0.457,0.011,NA,13,18185,11
0.146,0.02,0.015,6.739,2.489,0.473,0.01,NA,13,18185,11
0.15,0.018,0.025,6.638,2.673,0.464,0.012,NA,13,18185,11
0.155,0.028,0.017,6.242,2.394,0.493,0.012,NA,13,18185,11
0.148,0.022,0.025,7.238,2.353,0.527,0.014,NA,13,18185,11
0.16,0.023,0.024,6.543,2.545,0.456,0.013,NA,13,18185,11
0.162,0.024,0.021,6.776,2.102,0.472,0.085,NA,13,18185,11
